CPUs,Input Parameters,Output,Simulation Time
8,"[[0.07885699418547071, 0.3065569674170958, 0.18537077371741734, 0.22502634890155682, 0.2425809089034202, 0.06989409074765432, 0.24590816657789458, 0.14587460879715308, 0.2198042336985639, 0.12802618518436318, 0.30607449433441886, 0.3356778846089318]]","[[62459360.0, 62459360.0]]",4.8
8,"[[0.0816880615899367, 0.21059829144493458, 0.39570818144500547, 0.272051675147952, 0.11547655317494888, 0.10008157097018525, 0.26784323104092655, 0.16831675438994403, 0.2950936894680345, 0.197509843464163, 0.23169186816901388, 0.14717239333440707]]","[[62459360.0, 62459360.0]]",4.88
8,"[[0.08346207721150671, 0.1988748857898056, 0.23182349424723536, 0.18815632574044283, 0.19565607149780706, 0.22807490252457946, 0.150573385042016, 0.08125977144778253, 0.28122206156678164, 0.16801607335956187, 0.26130116320488117, 0.2838354642384197]]","[[64171120.0, 64171120.0]]",6.03
8,"[[0.2586028179076614, 0.30767509921860253, 0.20891105635563473, 0.2628436919380777, 0.14289385249703165, 0.14897959724979706, 0.20355445673230527, 0.29949912132048695, 0.18455374641884412, 0.25281308541268754, 0.16317652699358737, 0.203107768133178]]","[[64171120.0, 64171120.0]]",4.92
8,"[[0.25974930243207556, 0.2510318907763325, 0.32270441737357053, 0.3473504152902561, 0.2232134118036259, 0.20207632220122018, 0.15143075592273966, 0.28642599547027203, 0.19537621530918223, 0.19078743896042916, 0.24860293234870418, 0.16788264951191012]]","[[5352745.0, 5352745.0]]",5.03
8,"[[0.2608665301090711, 0.12325603813931112, 0.13619723275697151, 0.09476954233816856, 0.16443927911012052, 0.12712397918535273, 0.24650364563936372, 0.3287592246770016, 0.14103167367635494, 0.07213212521771972, 0.2170779605526277, 0.195036703439859]]","[[36097580.0, 36097580.0]]",4.86
8,"[[0.26063705139549714, 0.28146956436889103, 0.17798850796131113, 0.24431195446749332, 0.07215689874748588, 0.21580981197990293, 0.1331410083324615, 0.24928913151876392, 0.0077189192970748555, 0.11831264585583495, 0.33909872075353, 0.2953409342861138]]","[[64171120.0, 64171120.0]]",5.14
8,"[[0.25768658548308887, 0.21026790677632268, 0.09588546093898777, 0.20546229550713396, 0.23532308176600852, 0.16545094108419503, 0.32854049663840945, 0.20182235945237514, 0.0954704567200505, 0.3143482234033206, 0.10446742285264644, 0.13160897410449704]]","[[64171120.0, 64171120.0]]",5.16
8,"[[0.18084478213101904, 0.22899838168827616, 0.360721001421877, 0.21197406121270823, 0.23364794781562837, 0.2553966955372562, 0.31967203136901823, 0.07023518394711947, 0.2739552516331095, 0.18046225829800297, 0.3565081981418571, 0.06213022388574768]]","[[175811.3, 175811.3]]",5.71
8,"[[0.17835002872780734, 0.32342950657626984, 0.20100197589357222, 0.25141409302380263, 0.0661568562145185, 0.019107034501590653, 0.12878920768794755, 0.13584570396102125, 0.25864321443529725, 0.23634713869838153, 0.08108575394415285, 0.28207982879308147]]","[[2637169.0, 2637169.0]]",5.42
8,"[[0.17941526884498832, 0.18056264358324403, 0.15097701065452554, 0.1625876289555407, 0.2588270488092493, 0.23679692441254524, 0.27376322196383107, 0.1019353297677081, 0.204013443876897, 0.27600797309919406, 0.14481935879786415, 0.3463182426169993]]","[[64171120.0, 64171120.0]]",5.06
8,"[[0.0870574314697631, 0.3216508597362534, 0.31474339801230883, 0.10983264503260771, 0.18794605858331218, 0.11773392385093825, 0.27429902187445054, 0.26018741836695325, 0.27109349339541045, 0.07578137698543722, 0.22307069205517083, 0.2440529122214354]]","[[1230679.0, 1230679.0]]",4.48
8,"[[0.1792166809364606, 0.21575927803720588, 0.08406262181748778, 0.32229176438982976, 0.22162790158599258, 0.08839379955500459, 0.16919141551812142, 0.16347119399327692, 0.2518836036161167, 0.48850886690637735, 0.17320280553199224, 0.18500015419660049]]","[[2637169.0, 2637169.0]]",4.37
8,"[[0.0820950880940031, 0.13394508653430887, 0.1644862231191952, 0.3980066764905884, 0.1088633474575638, 0.15593799666066305, 0.3207339945428425, 0.2715874213571452, 0.20521674571549162, 0.2502496631720617, 0.1703622229618002, 0.1575939134773993]]","[[36885210.0, 36885210.0]]",4.84
8,"[[0.08468682882882182, 0.1812074291858031, 0.12084996216463183, 0.2690388081812944, 0.25174606863956217, 0.2071104284191232, 0.1295785684058664, 0.3055756379085921, 0.21288026660596096, 0.19325738113215524, 0.24176938518699292, 0.21888720058942454]]","[[64171120.0, 64171120.0]]",4.81
8,"[[0.1799218876961579, 0.25357309104980813, 0.18274041340139804, 0.25430550777190997, 0.14089796011480998, 0.2757337198644564, 0.21977499688815147, 0.18434263711606091, 0.23231131131755228, 0.13484040735691524, 0.2448668414498505, 0.2524581737349478]]","[[5450150.0, 5450150.0]]",4.63
8,"[[0.2412273233887084, 0.16748354431395285, 0.1566787939355982, 0.19446910419923052, 0.1972289074108959, 0.13556388181739115, 0.16974541409604643, 0.22478999682477716, 0.10537194661238916, 0.28535961980065727, 0.1133045568186381, 0.2911491803095592]]","[[21748630.0, 21748630.0]]",5.01
8,"[[0.240231569333967, 0.02485171919914228, 0.13136935690236728, 0.15583420376914897, 0.28776005114881087, 0.33873563906690385, 0.22010593254132968, 0.2301476305523743, 0.0667830250684589, 0.09533493423363172, 0.26549547643715826, 0.13405802251907392]]","[[41260150.0, 41260140.0]]",5.92
8,"[[0.23876512493189744, 0.21609102307897204, 0.33394135671493586, 0.23079317051569853, 0.08748748260163602, 0.17058305779767396, 0.1793305183095481, 0.20633946010698934, 0.15781258823482816, 0.1861345906178419, 0.2989920900477079, 0.10564072600473935]]","[[57083160.0, 57083150.0]]",4.95
8,"[[0.2394429036190737, 0.18089448802248437, 0.2269866963268454, 0.05225890184258408, 0.159462576984661, 0.29555581601286507, 0.32019060083829787, 0.2544572962335797, 0.18782296992538974, 0.15160586497027106, 0.20390055286615943, 0.20526026777066803]]","[[64171120.0, 64171090.0]]",4.87
8,"[[0.2593159577622997, 0.02654805232626753, 0.17262825145905308, 0.2795145674314091, 0.23024100414147647, 0.2714240158500182, 0.17898542091016864, 0.1663238983927054, 0.10607066465333785, 0.24214048612770128, 0.15275708499615578, 0.1718182439568369]]","[[64171120.0, 64171090.0]]",5.29
8,"[[0.26130642902916534, 0.2158481161949663, 0.21909763401545188, 0.139337072900526, 0.18142481343441802, 0.19854131985337728, 0.21954835924711485, 0.19660495158686273, 0.17344530997172627, 0.2674015697111488, 0.18174962517784532, 0.18942085621438115]]","[[58193540.0, 58193510.0]]",4.59
8,"[[0.24198174683454415, 0.13437616066938807, 0.28216971383057904, 0.13732780550902757, 0.3130241641445343, 0.11482453897115515, 0.12989818056009544, 0.35043855435030885, 0.18006302307950284, 0.21144109030304215, 0.1844764533485214, 0.1659804156545801]]","[[25736700.0, 25736700.0]]",4.55
8,"[[0.2580957644307029, 0.25346383449620163, 0.29650589113330666, 0.05991875189088433, 0.2629215247895625, 0.2522308744020667, 0.16937296621080536, 0.14872833628164772, 0.15459340916221023, 0.04302581555043053, 0.20123382627657993, 0.2266054209568067]]","[[15543280.0, 15543280.0]]",6.73
8,"[[0.1450183091845727, 0.2755715356924527, 0.1786396907199109, 0.08867421150574617, 0.2843723570607837, 0.3637348876061457, 0.23139211326667586, 0.26061271179619466, 0.14939316049507761, 0.30217834427540263, 0.19952656469764285, 0.155717304751405]]","[[2637169.0, 2637169.0]]",5.55
8,"[[0.14335121882119575, 0.0941635837750687, 0.28292479246322655, 0.26383238624520705, 0.24291412533555706, 0.21624860195473736, 0.2217749249616038, 0.27111925702629136, 0.08938947808500476, 0.16562537237781022, 0.24630966163128665, 0.24219166222809266]]","[[175811.3, 175811.3]]",4.97
8,"[[0.1441467337222139, 0.20064650019528676, 0.10817114287257232, 0.11654000045491929, 0.19593799224891872, 0.14269403836653513, 0.1812064751480094, 0.40465454441300586, 0.16560718649523218, 0.12694127771666977, 0.2174681644680454, 0.2203374629694611]]","[[4787902.0, 4787902.0]]",5.42
8,"[[0.14305180201617823, 0.2975192712868977, 0.20940549949801063, 0.18391124198931663, 0.309562019672258, 0.12646603157406577, 0.08302850590282991, 0.2203151958441634, 0.12880204230846876, 0.19992042163543475, 0.2804817662159366, 0.12930833507232203]]","[[8358557.0, 8358557.0]]",4.88
8,"[[0.17821169937461068, 0.1604510928438713, 0.1258990135293726, 0.21383971601404306, 0.1301304013043794, 0.1625462767993876, 0.07577517698583934, 0.2494896067211762, 0.22631802442379378, 0.18559964272533988, 0.3154867280748434, 0.2724617510763079]]","[[24181570.0, 24181570.0]]",5.18
8,"[[0.1795530351772399, 0.2813266838186012, 0.30731451104669383, 0.19893642463091968, 0.3936541368958305, 0.39690608269267635, 0.3291836164392974, 0.21410736053634594, 0.29265386994768605, 0.08984367096467526, 0.2566300476522969, 0.37033018378830734]]","[[61101950.0, 61101950.0]]",5.35
8,"[[0.14613822432297316, 0.23883521516035772, 0.3462110866878009, 0.1700574311121679, 0.15731990850073319, 0.3163454897828577, 0.2719892045350304, 0.22553519034328795, 0.1398571404018027, 0.2425692603780492, 0.1316716786541669, 0.3779756642039547]]","[[175811.3, 175811.3]]",5.18
8,"[[0.18044701347759942, 0.21035209768168703, 0.21421171986605758, 0.16118650886588007, 0.17450297496277226, 0.14533354624362743, 0.13283236202988846, 0.23489538613889666, 0.3430706417272865, 0.2901167408857015, 0.123213491572885, 0.12945534741328707]]","[[45436310.0, 45436310.0]]",6.15
8,"[[0.311485290715576, 0.11901416658577031, 0.27568589713093994, 0.2969683655059088, 0.07110135790732913, 0.06809879480695288, 0.08180251410660681, 0.16491242298796954, 0.2093660963972793, 0.1717344062733738, 0.22879769971591865, 0.2283981777485378]]","[[15998830.0, 15998830.0]]",4.94
8,"[[0.3061542544741049, 0.29821221380932605, 0.18319006335748714, 0.14467913845936076, 0.17690077509530494, 0.1779888196073569, 0.12698629925502197, 0.15029590278063865, 0.28303002623960904, 0.31691074885441145, 0.17772027465454998, 0.17359709286902647]]","[[2637169.0, 2637169.0]]",4.94
8,"[[0.30576650325207855, 0.19021770803969193, 0.23802364174760862, 0.2730315291911819, 0.23565476984439238, 0.2665583210285887, 0.27166844218776764, 0.18570130781729166, 0.2205173282249897, 0.21846518529123388, 0.15913248013231165, 0.1879271175674457]]","[[10724490.0, 10724490.0]]",4.85
8,"[[0.30752248790472536, 0.09495489781236656, 0.14294282292532962, 0.22266478492341812, 0.14327437138884225, 0.28274089334935226, 0.23130682112695133, 0.06308763164956935, 0.2936836763408423, 0.2584434548262611, 0.025748466114202534, 0.2582867530100416]]","[[26547510.0, 26547510.0]]",4.88
8,"[[0.24008013555475194, 0.2507371719666308, 0.2224394619531541, 0.18005384870338542, 0.30121935791087867, 0.23044072626467918, 0.24610607928589873, 0.12917798828813787, 0.18736099089985178, 0.2793508262375769, 0.13714995116690598, 0.13915717457408816]]","[[26547510.0, 26547510.0]]",4.87
8,"[[0.3097683875452997, 0.15050196408211092, 0.1540372835325381, 0.23645519943433943, 0.22291281009261868, 0.10081523689496971, 0.1805276836716678, 0.13347031251662994, 0.3470829664046938, 0.07539927510541058, 0.30896105629246257, 0.0932123851202092]]","[[47644860.0, 47644860.0]]",4.69
8,"[[0.23891530075581238, 0.12349173853252725, 0.16959233033309962, 0.20702158065154097, 0.12084511553981155, 0.058291104356102214, 0.15077825379021562, 0.0008567807158567364, 0.12987484171161778, 0.23706498217897504, 0.09666299922209717, 0.09297928774640664]]","[[64171120.0, 64171120.0]]",4.5
8,"[[0.2416702972570282, 0.19917650770221187, 0.11247722007702786, 0.24617364234387218, 0.207586701007392, 0.26307860131643057, 0.2032068165805749, 0.13965597418267162, 0.14057323856645904, 0.17939580862184762, 0.32486074975808193, 0.2591845645079577]]","[[2637169.0, 2637169.0]]",4.76
8,"[[0.1559639859230798, 0.18315611555961075, 0.22961089193861145, 0.23002935809343622, 0.22132901854527254, 0.20956472883944963, 0.19598385294564521, 0.2510547898463572, 0.13377945841429706, 0.20407920430052293, 0.07773297488781622, 0.12725656160875792]]","[[10513520.0, 10513520.0]]",4.86
8,"[[0.1571587301952478, 0.23332122964233776, 0.102339387159264, 0.1968516002622514, 0.33430774444131633, 0.2964776117011664, 0.15290349680476295, 0.2334848680962349, 0.17892683986398128, 0.1378930226070052, 0.2617769584366044, 0.2702506360941971]]","[[52708230.0, 52708230.0]]",5.28
8,"[[0.15675101874133657, 0.14484047720905086, 0.2887460446865561, 0.21597378967233716, 0.1412855470733453, 0.1584171494007709, 0.24821522132637558, 0.20320804313386898, 0.11675148590820794, 0.16038922981418108, 0.3015761654147093, 0.393503095867758]]","[[63256900.0, 63256900.0]]",5.0
8,"[[0.1438512086946614, 0.14563670655043945, 0.2408293284901979, 0.06420218961216723, 0.14814897174845867, 0.18158908770636964, 0.15262188659874304, 0.1934852937907464, 0.13093062557145763, 0.31511890202389203, 0.18369908533774962, 0.21383125806676717]]","[[64171120.0, 64171120.0]]",4.89
8,"[[0.1577820572372177, 0.17069569315498212, 0.15958402645774997, 0.2836001618788119, 0.23397653592766732, 0.1701089143866932, 0.2661822330876633, 0.2956989716922176, 0.17375847025260072, 0.10333713154175546, 0.23217628826027775, 0.15725633263436886]]","[[10075100.0, 10075100.0]]",4.78
8,"[[0.15496414798741592, 0.07490854092853347, 0.13665257085174426, 0.3110209779915543, 0.06495746557631049, 0.22090663687409737, 0.07030342987490656, 0.283170461806276, 0.15481428376913453, 0.2795670867179138, 0.14814995525466948, 0.21938231473414427]]","[[57544150.0, 57544150.0]]",5.21
8,"[[0.1436480742233575, 0.23273833119401993, 0.19359406558012976, 0.2998497351068442, 0.2119434063532567, 0.26066979905309834, 0.2476868472923606, 0.16965146940685283, 0.1881103597851132, 0.21631434856832976, 0.15234325241336216, 0.25305814190483683]]","[[64171120.0, 64171120.0]]",5.16
8,"[[0.146486151561577, 0.38245321895607154, 0.06861236390156522, 0.27599687588754157, 0.12856976991631486, 0.05134027697463239, 0.19573633514479644, 0.1750252659450757, 0.18006931306812007, 0.17436780794785633, 0.2359501941520556, 0.1847004773007129]]","[[1230679.0, 1230679.0]]",4.55
8,"[[0.22224026205891684, 0.22019763701521738, 0.09092011528258777, 0.16341464106978257, 0.15912695133597138, 0.19644232277815638, 0.26615633763181845, 0.12871185183596368, 0.38662648719736026, 0.14629630598759394, 0.2755330369537685, 0.26110016244567813]]","[[64171120.0, 64171120.0]]",4.61
8,"[[0.22412478856604806, 0.17021091124241833, 0.23494434288502378, 0.20959283711220786, 0.1131552062939719, 0.08935481827594152, 0.32176228616717917, 0.14007954254953303, 0.23499655241131912, 0.21052374396763301, 0.0866877143721819, 0.141084332262472]]","[[58193540.0, 58193540.0]]",4.76
8,"[[0.2238857966573718, 0.2328311303546814, 0.3908333879059723, 0.1267897526732078, 0.19751060998765424, 0.23640085493480015, 0.19551755854278755, 0.18777154872097337, 0.2127639804834451, 0.23060687173150338, 0.19026239089495214, 0.22608993505286337]]","[[63467880.0, 63467880.0]]",5.04
8,"[[0.22456899187529578, 0.26741287433616434, 0.18640404251309944, 0.17741482750678164, 0.31383054976824565, 0.2490629081342537, 0.06794109591688019, 0.09493990882058942, 0.3109765755746085, 0.3325864425542766, 0.1443784714736897, 0.08873165165720955]]","[[2637169.0, 2637169.0]]",4.51
8,"[[0.30520609669448706, 0.2670709756523452, 0.016002703989667633, 0.38186794378770617, 0.21809071489001836, 0.22464809073313988, 0.3225809210698173, 0.2984983285882535, 0.39469425923886003, 0.16799423653571982, 0.2387078824253971, 0.19668965612851763]]","[[64171120.0, 64171120.0]]",4.56
8,"[[0.22298070943152948, 0.38124543443394393, 0.2047046048859795, 0.10319483466251622, 0.2872057374900305, 0.18562400542366814, 0.24788743829390053, 0.1558786665009672, 0.20484739945675035, 0.18523898970760086, 0.22069813449721784, 0.18971002987684793]]","[[64171120.0, 64171120.0]]",4.87
8,"[[0.30672379743347566, 0.1703705813170647, 0.261037867061456, 0.08396978537922761, 0.16922429334588285, 0.13041244721848305, 0.06963860898255259, 0.26444975426951417, 0.25178623563354685, 0.127765673817271, 0.224279034563104, 0.16629548752567308]]","[[64171120.0, 64171120.0]]",4.86
8,"[[0.051276228368131366, 0.20606615545944248, 0.2206503210265888, 0.1767953798624077, 0.10310897491809189, 0.21390046359706164, 0.372869493959538, 0.09650660820950052, 0.2678057398547156, 0.21769197015098277, 0.22349381183237696, 0.16826353504950892]]","[[15787850.0, 15787850.0]]",5.12
8,"[[0.03981610708054073, 0.15090489576172872, 0.11582275043668903, 0.24983316019379437, 0.19030739442181704, 0.3928718147254312, 0.2533569418971428, 0.07879976186489947, 0.22163124154428254, 0.11581906975907999, 0.16996609129159093, 0.2297912231951334]]","[[527433.9, 527433.9]]",4.69
8,"[[0.03379292579936466, 0.2743589122059469, 0.29323925664068495, 0.16400859547080646, 0.25099234797369185, 0.16232725151235036, 0.14295685133557176, 0.11185624832601175, 0.28487842007755343, 0.17252775487195038, 0.19141133810668587, 0.20896528927131022]]","[[1230679.0, 1230679.0]]",4.69
8,"[[0.04112646950710189, 0.24507168447593733, 0.18987916513803565, 0.10512081791947511, 0.12706141160054268, 0.15421842359074012, 0.1561784463651991, 0.1532293664916645, 0.22536874356561235, 0.07792112204015457, 0.14075093423180984, 0.14565321931871525]]","[[64171120.0, 64171110.0]]",5.03
8,"[[0.30843076275323755, 0.07595803019851934, 0.24981438624103097, 0.11390158860804293, 0.34952963022393074, 0.32273758885139625, 0.26649077155053086, 0.3305374695907163, 0.23208153123524128, 0.30007886301902337, 0.19371890493268606, 0.20477395463870482]]","[[175811.3, 175811.3]]",7.33
8,"[[0.15670912439783638, 0.20011087106267605, 0.19018084283746894, 0.24876072486524958, 0, 0.1078444270399411, 0.22153195544346987, 0.07198391374744284, 0.14802609649219467, 0.2114688610699237, 0.10265904833846673, 0.3387201169968723]]","[[64171120.0, 64171120.0]]",4.85
8,"[[0.045970967998987367, 0.2958810361325057, 0.057435597502090624, 0.12526661209324463, 0.20947613080203425, 0.2054254482961509, 0.20812277544296773, 0.19954121392588467, 0.24400234858323722, 0.257457687856476, 0.27360042777352167, 0.3151779402996296]]","[[47644860.0, 47644850.0]]",4.76
