CPUs,Input Parameters,Output,Simulation Time
32,"[[0.31079211912393023, 0.11413719420046209, 0.11547979299093117, 0.35343308281624086, 0.11942018914889868, 0.2907289241217139, 0.14365278239273346, 0.17187293150407523, 0.3031207921220295, 0.22692405905424848, 0.09338545047467008, 0.21227452846860198]]","[[381944700.0, 381944600.0]]",49.21
32,"[[0.2692850546041389, 0.28691472444400595, 0.3410579091535611, 0.13087302509184934, 0.18492885637666903, 0.3113158116773012, 0.21435316927903744, 0.14675495924885978, 0.07177677780497357, 0.43032554655449384, 0.17571528173686943, 0.20390428665413945]]","[[877783300.0, 873200300.0]]",50.82
32,"[[0.23793900794764813, 0.15399217548349614, 0.18026175258167368, 0.23361862428137936, 0.03311566229587426, 0.2670623638382058, 0.3804372900346447, 0.11033230617669502, 0.27540202756227605, 0.08979196795243995, 0.20101107167988272, 0.1782808393366995]]","[[869409200.0, 868225400.0]]",76.58
32,"[[0.1774930318082715, 0.16771920304296742, 0.14741409838039318, 0.2424396502549016, 0.3074321056660644, 0.12571956082160823, 0, 0.2535307254067912, 0.30436010848035144, 0.11092566232923365, 0.23713819177505144, 0.09930328372159787]]","[[878062400.0, 854485000.0]]",49.75
32,"[[0.0234020913466923, 0.26737283188825833, 0.2706926029081844, 0.12839706181209753, 0.20112404402830902, 0.0629368656127322, 0.18691494791302998, 0.22566512597147184, 0.13132816119935387, 0.26385638627167646, 0.15970794420906592, 0.35012500286927545]]","[[910207300.0, 839532100.0]]",55.79
32,"[[0.2181423082325038, 0.21207652673572533, 0.2136610855358662, 0.33369824085867256, 0.3717331322528793, 0.20529178243027427, 0.1453417698440175, 0.3277052975860155, 0.19682918272241218, 0.25437966970152165, 0.09944384949086636, 0.20531932885018206]]","[[910207300.0, 839532100.0]]",98.58
32,"[[0.3746734222640089, 0.21846916461510849, 0.25707220072541276, 0.23288473582101638, 0.18943162820047024, 0, 0.13482613510396915, 0.09728886294620924, 0.2153916629743415, 0.3006229160687901, 0.3370420372055972, 0.10605972972012172]]","[[650238100.0, 650218100.0]]",81.82
32,"[[0.20673974371700413, 0.028051164228099917, 0.07371878459205886, 0.26878970812809944, 0.1284526026418627, 0.20447567689874574, 0.18921774617423998, 0.12907877102394644, 0.19314162294951567, 0.22378146229745474, 0.12836066238387267, 0.29281270230150425]]","[[770229300.0, 770192400.0]]",46.95
32,"[[0.27219997546420505, 0.12196370680427926, 0.29099329878926705, 0.1997242939460412, 0.19939112895100444, 0.3371636078956477, 0.2513917584762589, 0.3082933603652839, 0.1935619415067379, 0.3183215372384945, 0.11598935763150486, 0.14215147575097065]]","[[903594700.0, 803512000.0]]",62.49
32,"[[0.1618635941596555, 0.10531752274414237, 0.19220261810780254, 0.12737111719811897, 0.34495913594122934, 0.2608818024194578, 0.23046280635799773, 0.21917721438152804, 0.19266387450405695, 0.13941106898981168, 0.14097300025183057, 0.20223154235890506]]","[[894079000.0, 890840900.0]]",31.77
32,"[[0.1158504837743655, 0.20766898359810537, 0.24590867822004922, 0.15639080520531962, 0.23484474958663681, 0.1486969474707756, 0.2909796381242863, 0.23778694291088207, 0.21431366783795364, 0.14764261628297096, 0.29392508444397486, 0.19818455089756368]]","[[886823900.0, 885067500.0]]",30.2
32,"[[0.2489529806323475, 0.15530778751007399, 0.14202681600631262, 0.1676804803092062, 0.13048032635076662, 0.18616647186073573, 0.27483376714633734, 0.19344829696482696, 0.3069730637476592, 0.20602845043644782, 0.24837536559975498, 0.19559465226430858]]","[[888399600.0, 884010400.0]]",44.0
32,"[[0.19832220741780715, 0.2278361435767092, 0.16667629210950996, 0.36394864172965014, 0.35795042159812795, 0.13291651898022228, 0.12521951460002004, 0.18316279995381013, 0.21472734632561852, 0.13041048639422742, 0.3111274370663893, 0.23137962712949467]]","[[910361200.0, 909128100.0]]",46.43
32,"[[0.21729315578963163, 0.34662738223886813, 0.09679569107929159, 0.20130218842959496, 0.14392098127919964, 0.22117370794919622, 0.17352218752258414, 0.20416954150148373, 0.07325971910897444, 0.2116940700125839, 0.18403331844908183, 0.17414934547764424]]","[[886260500.0, 886260100.0]]",47.89
32,"[[0.14198135220608005, 0.041125663140706314, 0.11978209087657324, 0.18828458725619843, 0.1947221212865152, 0.14774505233048335, 0.2356563798929037, 0.18925094319362024, 0.2240706879266601, 0.10857601092947566, 0.27806272428530276, 0.09987602640771677]]","[[897253500.0, 897120300.0]]",115.23
32,"[[0.140907918031273, 0.19826533322785242, 0.2375044612296738, 0.038135044379458694, 0.24593948019119574, 0.17220272088446514, 0.2660796386094552, 0.038033250478267694, 0.3053626136471186, 0.1628385577387897, 0.228568274617859, 0.2570170758724122]]","[[100388200.0, 100388200.0]]",47.39
32,"[[0.34585597679264746, 0.22488036431553068, 0.19149333534840832, 0.2017423616929437, 0.26591638018941194, 0.1311652678328048, 0.29486422980541194, 0.266173922014169, 0.20430719950680684, 0.08842041812513286, 0.23524066913051478, 0.21132865097224351]]","[[930290500.0, 819536700.0]]",51.62
32,"[[0.3876164500070844, 0.13205214298821516, 0.2986615691082043, 0.3228199114356715, 0.20407304113961888, 0.17168206406370942, 0.18108693418079388, 0.3262314392854343, 0.20375931376283357, 0.03325796908764314, 0.17861838774802738, 0.2679368251594463]]","[[501238000.0, 501045000.0]]",51.87
32,"[[0.17130657077766517, 0.09111735961888572, 0.2564834160759484, 0.0469795825100755, 0.15548364688885807, 0.3424811738819732, 0.18805830154365458, 0.15855931903221462, 0.17549578290579693, 0.2640511770610062, 0.17749790323627682, 0.0846820350393611]]","[[878023500.0, 871652600.0]]",44.22
32,"[[0.16292770846050433, 0.24924075564053627, 0.16387061818506443, 0.19080508702917734, 0, 0.22188624477622693, 0.33843994054478566, 0.18885457262450725, 0.1761273013067345, 0.28345927814132865, 0.2350899952031798, 0.163955654834592]]","[[901345600.0, 899621400.0]]",58.79
32,"[[0.23887769349361787, 0.14782059684680893, 0.21053761574125496, 0.19713082317467592, 0.2111377227610379, 0.17440284869450298, 0.02079598312857453, 0.22829500428573074, 0.4551738890143683, 0.19220766859849983, 0.29659022979145316, 0.3096002431666173]]","[[901345600.0, 896859100.0]]",42.98
32,"[[0.10332777175829283, 0.2645487078018963, 0.1424353698966764, 0.35077167469906934, 0.0652468860093807, 0.2193243229049562, 0.21316351443033613, 0.11421141910887277, 0.10046195143215363, 0.23456666818955446, 0.12638928978266162, 0.19241256719731595]]","[[928635800.0, 750099500.0]]",46.91
32,"[[0.3415284567437036, 0.30373363461983505, 0.37077858477228165, 0.3451238588963349, 0.0717201431649962, 0.12612378744757374, 0.20187154481819625, 0.24904996698786105, 0.3312109950212631, 0.17008922487747868, 0.2887947527095193, 0.16774183064565767]]","[[895749300.0, 814403800.0]]",167.11
32,"[[0.24782452193741095, 0.31967415334132854, 0.1035931681800397, 0.07532730864790856, 0.2606742993274828, 0.13250456332859017, 0.20593234719432615, 0.22407271267285536, 0.40122535880172394, 0.17943767692709012, 0.12398961372046044, 0.23374361533455804]]","[[895749300.0, 794341600.0]]",62.58
32,"[[0.41457852518073063, 0.1274726177684688, 0.19500476266730568, 0.030866740101335, 0.08681316145448882, 0.19729894689127095, 0.09165101862896352, 0.06515101416377492, 0.28315454847518673, 0.13126892557190045, 0.12665153586611716, 0.21382041560481962]]","[[331887700.0, 331881700.0]]",265.14
32,"[[0.1704329911857453, 0.18593229877314305, 0.15622704510240779, 0.18993688485111979, 0.2063921785116718, 0.309977745857838, 0.07974259402796224, 0.14253319118799723, 0.09373960889957265, 0.20348456973836443, 0.08314613519006583, 0.2651316174069156]]","[[890989500.0, 890625600.0]]",45.64
32,"[[0.1640949008491227, 0.2315912633238595, 0.2697373903230717, 0.20048747570593775, 0.21749455401147005, 0.24877591570547328, 0.20600797034661, 0.20888006076703075, 0.14651842613398774, 0.3200791880545295, 0.29463133760183313, 0.07106872185762966]]","[[890989500.0, 890578000.0]]",47.09
32,"[[0.09251206175670151, 0.17907652799554608, 0.23371467274281457, 0.20787515901005355, 0.14888613822313593, 0.33754950372305703, 0.09134875053629062, 0.10751058196660851, 0.10262428772592415, 0.24856318245642683, 0.2977415317447939, 0.1373058700763808]]","[[142583000.0, 142583000.0]]",56.64
32,"[[0.23981488645145782, 0.1399995500125647, 0.03378117204817396, 0.05914683108343105, 0.160744722969092, 0.14924115159054263, 0.17646829583984716, 0.27572636367367326, 0.20763092148459428, 0.1427557588225594, 0.21333011473327912, 0.13344587252172124]]","[[915168600.0, 915158600.0]]",46.59
32,"[[0.26855124624785565, 0.12990056357246724, 0.06507654309720576, 0.23325543868517756, 0.3356736677949076, 0.18067840949664404, 0.14846869750672576, 0.182206068503499, 0.17157371245395253, 0.21242326672081563, 0.15254559780510366, 0.24390219560104004]]","[[915168600.0, 915156400.0]]",99.19
32,"[[0.2465287033939223, 0.3305493988989589, 0.20084857046264115, 0.35796673598206713, 0.16262206898361853, 0.08557939087413138, 0.3379226420335634, 0.1784216666159049, 0.22581495789001382, 0.16220889187050372, 0.1768688318373719, 0.3375054284028689]]","[[915168600.0, 915166000.0]]",53.67
32,"[[0.1050308529393961, 0.2416123695489732, 0.24102383743927863, 0.2101217348293975, 0.26384966658553743, 0.20417892022857875, 0.32133367705028065, 0.16529422300018407, 0.184908862748112, 0.29926799587614966, 0.1735966392592419, 0.2383995070546041]]","[[891524400.0, 890915700.0]]",47.01
32,"[[0.2580748097182742, 0.2013368688296313, 0.22101199078337136, 0.28393948213226217, 0.24947668855190155, 0.06246257688819001, 0.25775430294019375, 0.16513767294136086, 0.1726175665326637, 0.22494733739900036, 0.21125484071674605, 0.3372424665508142]]","[[891524400.0, 890663600.0]]",83.41
32,"[[0.08980209670138006, 0.19479825442535645, 0.1377494388808582, 0.19897080508812273, 0.2753302067577539, 0.27620509266927473, 0.1810027219592375, 0.29752544776160433, 0.15198407134656577, 0.21110243692065714, 0.2367703963641464, 0.18238427909421898]]","[[367623100.0, 367461000.0]]",44.87
32,"[[0.17695759146456638, 0.22999587233977858, 0.2504135123957821, 0.12671250847577736, 0.18765916443292496, 0.22558639552155044, 0.2746181338738691, 0.3069113631963901, 0.2469184128109688, 0.1624820301290822, 0.20735121899337983, 0.1215971959167404]]","[[860647800.0, 860602100.0]]",83.85
32,"[[0.18191605666699132, 0.06634633160729209, 0.1262639677571119, 0.1745286592374899, 0.13980263794475378, 0.26748073368761655, 0.16698878486869168, 0.2748746019933805, 0.24580242055963908, 0.1477031177540269, 0.14850429743150947, 0.18252422741261345]]","[[869912800.0, 869447900.0]]",56.32
32,"[[0.26974798072585626, 0.16785951386429798, 0.20167527047881276, 0.2851654750269247, 0.13450458916242336, 0.19583659691059005, 0.11087931875499704, 0.10642846825904793, 0.12279281959695279, 0.2551885090644702, 0.13510334877921681, 0.18443806165258322]]","[[531308300.0, 531308200.0]]",57.77
32,"[[0.2594748178428215, 0.22334376915072826, 0.051550363447011444, 0.12948656973265465, 0.1230045424550309, 0.12383039834040321, 0.2444326290337407, 0.23735544076680154, 0.021969684271727824, 0.23430311249834557, 0.26031954732616597, 0.23402457668415105]]","[[1230679.0, 1230679.0]]",50.68
32,"[[0.20724331909030255, 0.3250644104505204, 0.3313696186494298, 0.1680497764857446, 0.244948690143363, 0.05762435426354484, 0.22659825510359913, 0.04562431109263412, 0.11792745325252067, 0.31694403945417493, 0.059294795491335234, 0.2720836160130904]]","[[911283900.0, 911144300.0]]",59.98
32,"[[0.20245381346756855, 0.1742000317093545, 0.17668973045656042, 0.11646189599320983, 0.39249885939724793, 0.1781353444890779, 0.11615001349275506, 0.14184196155141168, 0.1189716387521023, 0.3988110726509009, 0.25444408410884234, 0.2133939385379741]]","[[889799300.0, 888743800.0]]",47.57
32,"[[0.18301454886158738, 0.09517926170697145, 0.23996792902710645, 0.2344187679572846, 0.23788526052929862, 0.3143785549807017, 0.11560110482840853, 0.128505178743555, 0.3011679790591191, 0.1908957884857312, 0.05443471728844626, 0.1368626781928271]]","[[911283900.0, 911171900.0]]",45.28
32,"[[0.17781978778010854, 0.2874967631271074, 0.13447433340503429, 0.16866508000957856, 0.23950916070064687, 0.25073423118905125, 0.24137536745167537, 0.22392406480673666, 0.2692813050118929, 0.10806970818350878, 0.3700607821921818, 0.3234405346742389]]","[[891822700.0, 890584000.0]]",75.89
32,"[[0.11675091964629453, 0.19641243492729932, 0.15201039086630724, 0.2739464543462297, 0.13218896803082175, 0.2688109926567761, 0.13406886157084624, 0.2048083544816795, 0.2562457438795147, 0.1304882864613548, 0.2600920707203637, 0.15906676502633607]]","[[882804600.0, 882690900.0]]",42.32
32,"[[0.12896772395224762, 0.27614952531610404, 0.27533816585160564, 0.22652488086990089, 0.19615164849014136, 0.22830061377627853, 0.24474814603057737, 0.24886332670882738, 0.2555290523795341, 0.11028324424855718, 0.074672412873387, 0.07309810858297905]]","[[886008600.0, 883997000.0]]",39.6
32,"[[0.30486233257040063, 0.26757608789593157, 0.1511405564427299, 0.21616719388407937, 0.12140941521087263, 0.19041175184890993, 0.22297115198127618, 0.21206540269785112, 0.30461247625263554, 0.3024547052486534, 0.19388171588874742, 0.2922823316672889]]","[[911047400.0, 748421600.0]]",37.77
32,"[[0.2013919687950941, 0.1498234488581462, 0.41446186473673663, 0.2720146713204221, 0.18139572277978694, 0.1512291142468147, 0.16728833826017905, 0.25500154280057147, 0.19486713316580448, 0.26479198156946543, 0.20674542697608453, 0.2688375322029374]]","[[68092490.0, 68092490.0]]",46.19
32,"[[0.15089231777752218, 0.15416640898291573, 0.3282302318863232, 0.07944282387569844, 0.2368140593746153, 0.2424887601991076, 0.07692043858985408, 0.0782047031705222, 0.07067394991607556, 0.14038599130741122, 0.24507473699887294, 0.19695227710039515]]","[[214029500.0, 214029500.0]]",43.16
32,"[[0.12734719937512362, 0.2625168771274441, 0.15527069653301007, 0.1658309436475607, 0.3146431873602389, 0.20269235840623176, 0.2581533924803714, 0.14820800763272973, 0.22202620641662485, 0.09110167261955167, 0.1541868288781144, 0.16313912957168603]]","[[799481100.0, 799480800.0]]",44.22
32,"[[0.20642437572838426, 0.20702492291492436, 0.19591707847450138, 0.11213365654331178, 0.19226657239682846, 0.09004714251997309, 0.2545101238213534, 0.18869883367770826, 0.1616525146786123, 0.22533572441752714, 0.1962027873344109, 0.05413803338843717]]","[[506143100.0, 506120300.0]]",74.9
32,"[[0.23826458687547614, 0.08645971049490475, 0.24966592774457758, 0.18347715408187562, 0.18358492390464715, 0.10566902057855142, 0.19779396268642452, 0.2920466333507117, 0.21400876944659947, 0.2052968896564967, 0.13830685466395576, 0.2035885484202183]]","[[911477200.0, 910552000.0]]",52.5
32,"[[0.29406775436093324, 0.17770659862894328, 0.2763468669515658, 0.3007803557989744, 0.1764150699336052, 0.10694777085174137, 0.09606666237433913, 0.24114985633656955, 0.3060615553628829, 0.34428488756504355, 0.2392666845207776, 0.22552776853336523]]","[[911477200.0, 771353700.0]]",120.36
32,"[[0.11529484789383754, 0.02284101464718047, 0.2661618002150848, 0.2305672031875617, 0.32962796939847716, 0.27387328245598686, 0.1642311211679257, 0.3243715961608984, 0.24307733059789294, 0.198885162828927, 0.24240697309710524, 0.21610804943136877]]","[[911477200.0, 745568100.0]]",47.88
32,"[[0.30893257398257873, 0.2721727283109285, 0.2821241234424014, 0.17504340863270984, 0.2520810281546202, 0.16401398039665727, 0.31941164379379433, 0.19176227729680892, 0.24401329356214996, 0.2727848838684159, 0.13174414075476704, 0.25250349670748984]]","[[209050600.0, 209050600.0]]",58.23
32,"[[0.15969690949906085, 0.30731677875948427, 0.17765198506450228, 0.17696176858882015, 0.2986721542490495, 0.28152003562836914, 0.2078011457930941, 0.13291819095136193, 0.06851002173649223, 0.12266200407732204, 0.1999167989952298, 0.14331723921062206]]","[[910540600.0, 910379900.0]]",40.42
32,"[[0.15289526210067278, 0.17149097011328263, 0.1875255413037434, 0.29842716064985314, 0.14262867602745466, 0.21621026604404714, 0.19791208213182562, 0.3359270850116748, 0.16426341425759733, 0.07043849796735008, 0.4047857315110216, 0.1146360567633071]]","[[910540600.0, 910047200.0]]",39.16
32,"[[0.026734556997697945, 0.2198649834927858, 0.06103813739005359, 0.3170856674205105, 0.32106757721544027, 0.28244921708869, 0.31917470965089423, 0.17528264550669065, 0.19324231935669517, 0.16857551385885877, 0.35151982508356117, 0.09634916289692168]]","[[910540600.0, 910047100.0]]",55.73
32,"[[0.2300401458380522, 0.25045994490944035, 0.127407380268725, 0.09617111765627424, 0.11476139714051292, 0.18830937129253134, 0.3492064324859444, 0.28749118549081454, 0.2150271357785152, 0.21759732419335792, 0.4117848356961468, 0.25737020680864064]]","[[884693000.0, 884664900.0]]",40.01
32,"[[0.23644219953679135, 0.0770136502617652, 0.1111204299389967, 0.22378319239636998, 0.37776804626735994, 0.1441774912223851, 0.07664559615045946, 0.09958410434486252, 0.2659599669916509, 0.2417612773499804, 0.1985877778121383, 0.2844316108177803]]","[[884693000.0, 883976500.0]]",39.01
32,"[[0.27175872021400793, 0.19811623590801886, 0.1413485797644026, 0.2525611248113387, 0.08294276592092256, 0.11758658082538655, 0.1448030967999764, 0.12303136998960852, 0.13198775464835374, 0.19755937455541234, 0.2141196642736932, 0.2844466480141142]]","[[884693000.0, 882302700.0]]",40.16
