CPUs,Input Parameters,Output,Simulation Time
4,"[[0.2765654323440892, 0.20393615780133953, 0.1648554694692921, 0.25010774440334615, 0.21091738292418313, 0.06820025350387338, 0.26131727760543816, 0.16165868748842988, 0.09098224731269672, 0.19494565464585226, 0.1812431245938774, 0.20201068444006826]]","[[883993400.0, 883500600.0]]",121.78
4,"[[0.31174731643398707, 0.24503487931448825, 0.21506266260475665, 0.2357774387926536, 0.03886767380916484, 0.1587277914791361, 0.18261818804378202, 0.1368738268593982, 0.2839529288172647, 0.20931645271642657, 0.3285128494553288, 0.25637241250877885]]","[[919467900.0, 800235000.0]]",114.87
4,"[[0.10247125157862008, 0.18822395997802008, 0.3751859091579952, 0.14289610934579713, 0.2383718127957354, 0.15654404625072446, 0.22092673533100954, 0.16130135220006248, 0.12999643688270018, 0.10426295525112851, 0.206415031567206, 0.19333400176634358]]","[[896432900.0, 892163400.0]]",111.8
4,"[[0.26327303063099233, 0.2225637315672598, 0.2568082253449506, 0.3262794706665585, 0.08107281637842462, 0.33209037641537476, 0.3026969879194971, 0.276735544413458, 0.21045568683793398, 0.16748221043008835, 0.21524228732479342, 0.32407513689699374]]","[[918635600.0, 766755800.0]]",136.69
4,"[[0.22158428343772213, 0.2274492682610167, 0.22566874172925036, 0.16760131834049535, 0.15236777441473418, 0.340397357666313, 0.13011920061972237, 0.3126325742998792, 0.244242374000314, 0.06577518045544914, 0.1467072903382336, 0.1950660152682952]]","[[896432900.0, 844235100.0]]",121.53
4,"[[0.021921013555513735, 0.0017154585015684565, 0.23158765701543677, 0.22500132982685206, 0.2575771624250406, 0.296095875840093, 0.1737993494568749, 0.34019437650456286, 0.19163672200922094, 0.11072563105995496, 0.2249070498283451, 0.1448689282858729]]","[[918635600.0, 760200200.0]]",122.06
4,"[[0.07892633770271106, 0.4324043290315759, 0.062450089245150664, 0.3492269861595234, 0.12476728636041541, 0.25435800329365515, 0.3204204335937068, 0.217193956740859, 0.10177935168596158, 0.29166414168374694, 0.20550966650229885, 0.07218565071490016]]","[[918635600.0, 779486000.0]]",126.41
4,"[[0.31595080749239235, 0.18013286504880735, 0.3000794066318132, 0.3130314274420426, 0.24615206034018994, 0.1990324738442419, 0.24509902611225445, 0.08228472333012225, 0.16516413530253748, 0.19714833103319038, 0.20094217763929972, 0.1815934591282652]]","[[569804400.0, 569165800.0]]",95.25
4,"[[0.15786596096015018, 0.16262701697463142, 0.2539151797908056, 0.023017092191991717, 0.23154805687768784, 0.029662351197629028, 0.2824326823938566, 0.11923461599079878, 0.22534043600153753, 0.13792086021631764, 0.22773479097968957, 0.10417124135940121]]","[[902282100.0, 892733500.0]]",123.72
4,"[[0.27005253649606314, 0.15909654910316842, 0.2434383058854884, 0.23960196851049315, 0.2367158353421251, 0.25487639071664275, 0.14051988272142765, 0.3285196821551929, 0.012289100209071313, 0.23118517996508628, 0.2909972076171998, 0.1701704740192229]]","[[918633000.0, 918618800.0]]",130.65
4,"[[0.3005967606810462, 0.30760499747866554, 0.08652544717746599, 0.12043622658391381, 0.14322274481659847, 0.33610984225338153, 0.25551052697670873, 0.26187981422824813, 0.19936084436004783, 0.2000322153487395, 0.2111641593540768, 0.08480416376445231]]","[[918633000.0, 918617500.0]]",138.38
4,"[[0.22588046809809315, 0.1633188851866546, 0.22202089938585698, 0.347864812700255, 0.22658997201008674, 0.23800113702999426, 0.12026692849456262, 0.10641553203650854, 0.2394317181876404, 0.1272725731931715, 0.2156262952265162, 0.2723400273285655]]","[[889112800.0, 887163800.0]]",137.3
4,"[[0.30470194149416663, 0.19468651224824998, 0.2481131830648488, 0.192058284386607, 0.2996190634417301, 0.13266972581295422, 0.11048600500822928, 0.14711205885273704, 0.423949768083705, 0.06665763972486724, 0.0441623862325152, 0.20882557096402235]]","[[882538600.0, 882381500.0]]",131.36
4,"[[0.19296333751959122, 0.06684222397914935, 0.2647299780442287, 0.3846734726400185, 0.28236195493813854, 0.09054141545490076, 0.2128394427711858, 0.1978952529229949, 0.24151649079236867, 0.27194032358712145, 0.27713133069188145, 0.18093712148036686]]","[[883453100.0, 883022500.0]]",140.46
4,"[[0.19485354042180497, 0.3121172126380407, 0.3239477706463117, 0.2791224824361208, 0.23261413747453208, 0.2620449091925783, 0, 0.21940593022995777, 0.1516364880462916, 0.14517862232063108, 0.1399300913016409, 0.11961064234778275]]","[[156371600.0, 156371500.0]]",129.22
4,"[[0.14854839152742605, 0.07768265425395313, 0.14737831892804346, 0.2059482609648102, 0.22395764995432405, 0.24771824007375068, 0.18910245042091442, 0.2823608991041574, 0.031697393530753126, 0.14202828781121327, 0.2908178567935559, 0.2672429258220623]]","[[156371600.0, 156371500.0]]",129.25
4,"[[0.07623157668878372, 0.1743464053951831, 0.11996614355223718, 0.10170492288140447, 0.38374009215155847, 0.17031156013030163, 0.3367011511053121, 0.05523275510358808, 0.27151244304754724, 0.12652980141534342, 0.2962893323624229, 0.3204819501985603]]","[[147035200.0, 147035200.0]]",134.27
4,"[[0.25743362915724033, 0.2553835379798014, 0.15015621940831086, 0.19183539650780965, 0.12253934406931753, 0.15628678030402193, 0.1585524589610221, 0.12442899666514388, 0.12205673583382806, 0.1707746353010389, 0.31935777571467194, 0.11018017934479074]]","[[884722200.0, 884189300.0]]",140.81
4,"[[0.17966198275162032, 0.3386681518801654, 0.1800858329324321, 0.22050976270807543, 0.13656410793290258, 0.13811986595786005, 0.11140066194196972, 0.10454913143503827, 0.28672833180175367, 0.07891683363118002, 0.26708646713038686, 0.16488331081304555]]","[[920589900.0, 813184800.0]]",140.18
4,"[[0.19617070033317036, 0.16580140260413898, 0.15716991622846646, 0.1946755256800212, 0.29210622249118584, 0.23592446442098008, 0.14222082392914848, 0.20275042592805026, 0.09452064097751614, 0.2873414623486491, 0.23278502120552133, 0.24414742111208174]]","[[231647500.0, 231647500.0]]",138.17
4,"[[0.2419534189853942, 0.23528428983467198, 0.131815021980709, 0.22483315544076315, 0.15988743828815333, 0.21011678572205128, 0.21955494408422088, 0.1987960335212153, 0.28870158701347726, 0.3123691671647303, 0.20980149431221237, 0.294604043307243]]","[[379928200.0, 379787900.0]]",143.7
4,"[[0.4064201680275724, 0.21917192444660272, 0.1542962066207752, 0.2091310251975351, 0.16788992116375429, 0.17237062122186345, 0.04448710176957735, 0.18846617196491083, 0.1407778437178985, 0.2511233156738197, 0.21995423841248493, 0.17150160883379872]]","[[44257650.0, 44257650.0]]",158.01
4,"[[0.16393441440472495, 0.32527983860058396, 0.31437915727882326, 0.2909865886662989, 0.18871456152102115, 0.21904583804531877, 0.2542361091201626, 0.24735446530436783, 0.18311109710930465, 0.3619405797127737, 0.26057348681720843, 0.40713198667412964]]","[[527561500.0, 527445800.0]]",163.72
4,"[[0.33591363401209995, 0.09549569070129697, 0.25222099043656243, 0.16100824461878022, 0.27419472254194716, 0.27899345203228176, 0.19013673899698857, 0.23245766003838225, 0.08189865624481768, 0.14826738230601086, 0.21780485628650134, 0.11071202592730019]]","[[432671600.0, 432479800.0]]",138.29
4,"[[0.19777745741333003, 0.2034905269452205, 0.1446164183385203, 0.14055603781882983, 0.1731303709598106, 0.22407406784123124, 0.29975553324450943, 0.2290080911662868, 0.21874713294959433, 0.12730096717426997, 0.2833504957527362, 0.10519470415002655]]","[[149744400.0, 149743800.0]]",146.2
4,"[[0.16195347124710732, 0.1549210078470015, 0.16754645124855694, 0.16004380013361674, 0.13998131370562947, 0.3715914731537079, 0.36164061739618114, 0.2275413798321108, 0.13891240283837034, 0.09801302214224886, 0.16764093392199692, 0.18704659779485686]]","[[675242900.0, 674944000.0]]",202.72
4,"[[0.12806052770678744, 0.15758722838542646, 0.2091314462278899, 0.07008661790364401, 0.27873594232976046, 0.1307849300725195, 0.2422593544640517, 0.24229881791636046, 0.3098211350596991, 0.14299737483934388, 0.15376063548612934, 0.2504498844094926]]","[[623872300.0, 623806300.0]]",149.49
4,"[[0.1540600238279953, 0.28819910048234565, 0.1368774502162269, 0.26069548474276827, 0.11437248496635868, 0.2064977232561214, 0.23777679363504384, 0.40593158403388024, 0.20889850117230407, 0.2645996829575561, 0.23555321451511618, 0.17982612886756982]]","[[828385500.0, 827696800.0]]",139.75
4,"[[0.18134114632783374, 0.23452022088111538, 0.3015017456168043, 0.10704787347591789, 0.07683343217295276, 0.21136106978673422, 0.2081218010669451, 0.296782126730461, 0.19471726896404695, 0.1028795176310881, 0.23993704517185632, 0.20437273126860234]]","[[829689400.0, 829604100.0]]",146.24
4,"[[0.17107207084786719, 0.26132370059924065, 0.2266810447371412, 0.20784648806423925, 0.2507557578884153, 0.1935745663814006, 0.2122474534208931, 0.19617558633326476, 0.08682001962095282, 0.29962111497362043, 0.16831272460321914, 0.09151197317605232]]","[[893426200.0, 893008100.0]]",137.55
4,"[[0.18308683986945945, 0.08377314344098556, 0.17208906677485047, 0.23929171724165285, 0.15337352893051365, 0.3097763261614836, 0.2388660013650235, 0.34993842302680717, 0.12431570586705278, 0.5083238410153565, 0.1113904172263269, 0.08815193793080318]]","[[857339700.0, 856545500.0]]",147.95
4,"[[0.3648117516002497, 0.20560211226967345, 0.09442674181884426, 0.08469626050389455, 0.0626685875949031, 0.07927893506123766, 0.213917373871006, 0.10933052107637102, 0.2132129075406596, 0.26360644134039435, 0.10688414360884, 0.24664351923288164]]","[[891148400.0, 890801000.0]]",148.12
4,"[[0.2965105160831781, 0.34060463075885866, 0.15820918742682372, 0.24000809300218395, 0.17598262531586692, 0.24752968556024293, 0.16645465211989785, 0.21994560352533354, 0.2749842620842827, 0.3468652308694483, 0.05853412719478629, 0.32511928059459194]]","[[495316300.0, 495314700.0]]",171.3
4,"[[0.19957773572452334, 0.14444017875834125, 0.2061487221075314, 0.2185091998893986, 0.09180285678337871, 0.36248382478882635, 0.29047043465214384, 0.2532419506365484, 0.2638999145096878, 0.2680729659417728, 0.15671707565197998, 0.20989157924706722]]","[[883645000.0, 881036900.0]]",159.08
